epoch,step,train_acc_step,train_auroc_step,train_loss
0,49,0.9212524890899658,0.0,0.2824196517467499
0,99,0.9542008638381958,0.0,0.15635167062282562
0,149,0.9651422500610352,1.6778808573873357e+17,0.10772505402565002
